Ite Exchanges Sparsity Functional_value
1 0 93.98763654839529 55.96180422948598
11 17770678 87.70641036497587 44.9310362310616
21 34342278 81.05046998052333 35.71933620940597
31 49656278 73.78482513337285 28.075045552800987
41 63702776 66.22914726056398 21.786301879442142
51 76283469 58.49140486069947 16.662865938459944
61 87582575 50.84257769497841 12.539031085490178
71 97484265 43.1704632060293 9.266678342432929
81 105754134 35.72698789059192 6.723896277854241
91 112504534 28.626471335422135 4.790787481606509
101 117913334 22.034041832500634 3.3694031106517315
111 122384678 16.279955965788805 2.358908677758899
121 125791152 11.383266999745956 1.673939030935116
131 128116881 7.7144550766364635 1.2282560927473491
141 129938289 4.894571936658481 0.9547877343679717
151 130863089 2.919383521043272 0.798979376825501
161 131798159 1.691506478109916 0.7169455314809338
171 132506489 0.9547802523499026 0.6783908200622392
181 132883149 0.6012363451604709 0.6629881014811627
191 132996749 0.438225082564146 0.6567247350961564
201 133474445 0.37894825980184604 0.6546065411657018
211 133743755 0.34930984842069607 0.6536462982898388
221 134007610 0.32813955457701754 0.6532177008233331
231 134267664 0.32178846642391395 0.6529364686307996
241 134526578 0.3196714370395461 0.6527020621782169
251 134586978 0.30908629011770683 0.6525145720128789
261 134843611 0.3027352019646033 0.6523838491847829
271 134900811 0.30061817258023543 0.6522803137801779
281 135155924 0.30061817258023543 0.6521939515117589
291 135411037 0.29426708442713184 0.6521235377662009
301 135665009 0.292150055042764 0.6520662197044967
311 135918601 0.2879159962740283 0.6520200628510716
321 135973001 0.2836819375052926 0.6519828193972431
331 136225073 0.2815649081209247 0.6519535004572599
341 136278273 0.27944787873655685 0.6519303790907767
351 136529584 0.27944787873655685 0.651911548594408
361 136780895 0.27944787873655685 0.6518957093073151
371 136833695 0.2752138199678211 0.6518824248578862
381 137084246 0.2752138199678211 0.651871293153206
391 137334797 0.2752138199678211 0.6518619173163649
401 137386797 0.2730967905834533 0.6518540211395787
411 137438397 0.27097976119908546 0.6518474276577026
421 137688188 0.2688627318147176 0.6518419934976237
431 137738988 0.2688627318147176 0.6518374436664008
441 137988399 0.26674570243034973 0.6518336958487152
451 138237430 0.26674570243034973 0.6518305972821541
461 138287830 0.26674570243034973 0.6518279839886856
471 138338230 0.26674570243034973 0.651825779307643
481 138388630 0.26674570243034973 0.651823918840408
491 138439030 0.26462867304598187 0.6518224224708553
501 138489030 0.26462867304598187 0.6518211752272556
511 138737681 0.26462867304598187 0.6518201228420659
521 139184983 0.26462867304598187 0.6518192346516032
531 139234983 0.26462867304598187 0.651818484872072
541 139682285 0.26462867304598187 0.6518178518079296
551 140129587 0.26462867304598187 0.6518173171932533
561 140576889 0.262511643661614 0.6518168836843357
571 140626489 0.262511643661614 0.6518165224385971
581 140874760 0.262511643661614 0.6518162173663199
591 141520373 0.262511643661614 0.6518159596893967
601 141967315 0.262511643661614 0.6518157420104507
611 142414257 0.262511643661614 0.6518155580936799
621 142662528 0.262511643661614 0.6518154026809454
631 142712128 0.2603946142772462 0.6518152741232738
641 142960019 0.25827758489287833 0.6518151739418758
651 143207530 0.25827758489287833 0.6518150914812701
661 143256330 0.25827758489287833 0.6518150218617796
671 143503841 0.25827758489287833 0.651814963073547
681 143552641 0.25827758489287833 0.6518149134234037
691 143998863 0.25827758489287833 0.6518148714845106
701 144047663 0.25827758489287833 0.6518148360541146
711 144096463 0.25827758489287833 0.6518148061180812
721 144542685 0.25827758489287833 0.651814780821101
731 144988907 0.25616055550851047 0.6518147594808616
741 145037307 0.25616055550851047 0.6518147415423613
751 145880631 0.25616055550851047 0.6518147263824415
761 146326493 0.25616055550851047 0.6518147135691609
771 146573624 0.25616055550851047 0.6518147027380277
781 146622024 0.25616055550851047 0.6518146935814056
791 146869155 0.25616055550851047 0.6518146858395965
801 146917555 0.25616055550851047 0.651814679293331
811 147164686 0.25616055550851047 0.6518146737574468
821 147213086 0.25616055550851047 0.6518146690755576
831 147460217 0.25616055550851047 0.6518146651155626
841 147508617 0.25616055550851047 0.6518146617658607
851 147954479 0.25616055550851047 0.6518146589321562
861 148201610 0.25616055550851047 0.651814656534766
871 148647472 0.25616055550851047 0.6518146545063471
881 148695872 0.25616055550851047 0.6518146527899797
891 149141734 0.25616055550851047 0.6518146513375477
901 149388865 0.25616055550851047 0.6518146501083736
911 149437265 0.25616055550851047 0.6518146490680647
921 149684396 0.25616055550851047 0.6518146481875401
931 150130258 0.25616055550851047 0.6518146474422067
941 150576120 0.25616055550851047 0.6518146468112656
951 150823251 0.25616055550851047 0.6518146462771248
961 151269113 0.25616055550851047 0.6518146458249047
971 151714975 0.25616055550851047 0.6518146454420163
981 151962106 0.25616055550851047 0.6518146451178106
991 152209237 0.25616055550851047 0.6518146448432772
