Ite Exchanges Sparsity Functional_value
1 0 99.38182741976459 271.9230888386585
11 18778072 98.75306969260734 232.8718476264394
21 37437404 98.12431196545008 199.39602613336274
31 55977821 97.35371326954018 170.70025010377208
41 74372627 96.6148700143958 146.10264291774018
51 92627849 95.75959014311118 125.01863843445685
61 110721448 94.80692692014566 106.94699908597178
71 128635075 93.74841222796172 91.45818114979453
81 146348824 92.66237615378101 78.18381117744836
91 163857305 91.50647810991616 66.80820880988772
101 181147269 90.18333474468626 57.06057157029455
111 198187213 88.8369040562283 48.7090600935951
121 214972863 87.35710051655516 41.554562172026266
131 231478998 85.59149800999238 35.427043436509294
141 247651454 83.8576509441951 30.18030214781433
151 263496339 82.10263358455416 25.688638695362208
161 279009609 80.06816834617665 21.844650806198377
171 294138486 78.04852231348971 18.556483924717398
181 308885703 75.68803454991955 15.745394646448972
191 323186818 73.26191887543399 13.343760424628584
201 337029670 70.69184520281142 11.293725757774368
211 350386829 67.93758997374884 9.54554031365127
221 363223640 65.01820645270557 8.056818035933162
231 375508959 61.908290287069185 6.790998254056186
241 387206563 58.69887374036752 5.716893060611939
251 398297692 55.413244135828606 4.807126975672162
261 408768159 51.76771953594716 4.0392817810248065
271 418549720 48.037513760691 3.3935861927389115
281 427626532 44.146413752222884 2.8531839487881605
291 435968159 40.168515538995685 2.4033945730921524
301 443558208 36.139808620543654 2.0314508969060387
311 450386959 32.10898467270726 1.7263397254513762
321 456454175 28.112033195020746 1.4785349237001646
331 461766251 24.184943687018375 1.2796212088599348
341 466336367 20.367939707003135 1.1221654490615236
351 470185156 16.910830722330427 0.9994571552154283
361 473380835 13.553222118723008 0.9056063181957235
371 475942096 10.663477009060886 0.835721303658428
381 477957269 8.106105512744517 0.7849627896381968
391 479489271 5.993310187145398 0.7492195847816872
401 480622065 4.267931238885596 0.7249155203427914
411 481428927 2.9723092556524686 0.709044539735482
421 481990936 1.9540181217715302 0.6991730776730056
431 482360482 1.3337285121517486 0.6933378109136344
441 482612884 0.8976204589719705 0.6899867901683778
451 482782889 0.6054704039292066 0.6881595952093692
461 482897700 0.4509272588703531 0.6873297012484533
471 482983288 0.3683631128800068 0.6869231581885812
481 483053302 0.3344906427301211 0.6867297051960748
491 483116995 0.3196714370395461 0.6866147843900913
501 483177869 0.2963841138114997 0.6865352405000854
511 483234293 0.292150055042764 0.6864811247829925
521 483289925 0.2900330256583961 0.6864357829341334
531 483345233 0.2900330256583961 0.6863984349338244
541 483400489 0.2752138199678211 0.6863698384062983
551 483452843 0.2688627318147176 0.6863465699637876
561 483504045 0.262511643661614 0.6863269220420242
571 483554074 0.25827758489287833 0.6863111306299792
581 483603305 0.25616055550851047 0.6862981081565981
591 483652147 0.2540435261241426 0.6862870482351453
601 483700552 0.25192649673977474 0.6862776893100391
611 483748531 0.25192649673977474 0.6862697640391334
621 483796515 0.2498094673554069 0.6862630803895858
631 483844138 0.2498094673554069 0.6862573898897373
641 483891695 0.2498094673554069 0.6862525255613187
651 483939386 0.2498094673554069 0.6862483673689237
661 483987035 0.2498094673554069 0.6862446506416094
671 484034703 0.2498094673554069 0.6862414760929432
681 484082343 0.24769243797103904 0.6862388248984721
691 484129506 0.24769243797103904 0.6862339281358111
701 484176768 0.2498094673554069 0.6862260192664333
711 484224366 0.2498094673554069 0.6862192570152131
721 484272038 0.24769243797103904 0.6862129588580903
731 484319235 0.24769243797103904 0.6862075905413682
741 484366412 0.24769243797103904 0.6862029999591578
751 484413701 0.24769243797103904 0.686199074419738
761 484461001 0.2498094673554069 0.6861950959741687
771 484508595 0.2498094673554069 0.6861916938210224
781 484556170 0.25192649673977474 0.6861885966315507
791 484604102 0.25192649673977474 0.6861859480447698
801 484652234 0.25192649673977474 0.6861836830682688
811 484700218 0.25192649673977474 0.6861817461281595
821 484748231 0.2498094673554069 0.6861800897986722
831 484795922 0.2498094673554069 0.6861786740697887
841 484843520 0.2498094673554069 0.6861774633664321
851 484891133 0.2498094673554069 0.6861764279901804
861 484938769 0.2498094673554069 0.6861755425455733
871 484986400 0.2498094673554069 0.6861747853164887
881 485034013 0.25192649673977474 0.6861693747281469
891 485082020 0.25192649673977474 0.6861647431189829
901 485130089 0.25192649673977474 0.6861607783274206
911 485178094 0.25192649673977474 0.686157384342915
921 485226138 0.25192649673977474 0.686154478980029
931 485274123 0.25192649673977474 0.6861519918875005
941 485322156 0.25192649673977474 0.686149862844044
951 485370072 0.25192649673977474 0.6861480402995939
961 485417984 0.25192649673977474 0.68614648012663
971 485466045 0.25192649673977474 0.6861451445513354
981 485514072 0.25192649673977474 0.6861440012386759
991 485562096 0.25192649673977474 0.686143022509242
